EventId,Class,Weight
267482,b,5.143028946519999
280520,b,1.73499187213
300035,b,0.07389912981499999
259228,s,0.0026533113373299996
132288,s,0.0015027048310099999
169450,s,0.018636116672000002
125380,s,0.018636116672000002
264633,b,1.68161144262
167477,s,0.018636116672000002
307283,b,2.36792714805
137534,b,4.305817723590001
278298,s,0.0026533113373299996
275799,b,1.68161144262
270921,b,4.641776224019999
336577,s,0.0015027048310099999
105706,b,1.7777117657700001
211170,b,4.80358572644
108077,b,1.68161144262
210769,b,2.22162474318
164916,b,4.806335455169999
328606,s,0.0015027048310099999
128347,s,0.0026533113373299996
264715,b,5.578105626290001
261546,b,3.84487087735
347710,b,2.12060556097
182431,b,1.68161144262
294510,s,0.00150187015894
329953,s,0.018636116672000002
221111,b,5.23897631305
102740,b,0.949834859103
136383,b,0.358539992008
189789,s,0.018636116672000002
106905,s,0.00150187015894
345610,s,0.0015027048310099999
110139,s,0.0015027048310099999
100809,b,5.19236165719
207861,s,0.0026533113373299996
155606,b,2.10627033058
322923,b,0.0834140312717
137061,b,1.4548484726800002
268884,b,0.300975113091
236280,b,2.79476063505
193774,s,0.0026533113373299996
277786,b,4.70049471527
320393,b,1.8932282325299998
283132,s,0.0015027048310099999
255741,b,2.58434661338
322459,b,1.6610884557499999
156432,s,0.0015027048310099999
256365,b,2.33462610742
111310,b,0.309795155685
101827,b,2.97132517584
288283,b,1.68161144262
165006,b,1.9297319252400003
284356,s,0.0015027048310099999
274285,b,5.51371504704
203596,b,2.0346631674
268951,s,0.0015027048310099999
209282,s,0.018636116672000002
159996,b,5.82074686841
128762,s,0.0015027048310099999
176527,b,1.8753018970400002
257860,b,2.74313348863
253123,b,0.7440562472300001
257151,s,0.018636116672000002
118185,b,3.0489125244700004
268617,b,4.3514334394
338006,b,1.9000325391
319439,b,2.41941778825
132674,b,0.0713571365583
294823,b,6.03690504628
253224,s,0.018636116672000002
247321,b,4.7295992368
190469,b,0.309795155685
239094,b,1.19903463582
300361,b,1.68161144262
298092,b,1.68161144262
291261,b,1.0076327429799998
289408,b,1.4548484726800002
242400,b,2.2476972973400002
281577,s,0.0015027048310099999
107325,b,1.68161144262
313323,b,3.1813852053
347429,b,2.3641415331
225248,b,2.5002897398400004
125986,b,1.68161144262
250281,b,2.07938528213
292435,b,1.3733909471099999
190074,b,2.7060896458099997
261707,s,0.018636116672000002
153488,b,2.25071348423
341135,b,0.307169523947
153973,s,0.0015027048310099999
314316,b,2.16249404445
288107,b,1.695668182
233307,b,0.914806380548
290192,s,0.0015027048310099999
349139,b,4.705119664280001
136043,b,5.94956007155
121809,s,0.0015027048310099999
118365,s,0.0015027048310099999
194686,s,0.0015027048310099999
196668,b,0.309795155685
162168,b,5.62370034054
282126,b,1.9680589847
133216,b,5.17828502524
265097,b,5.76341605153
265042,b,0.0713571365583
202151,b,5.4124229598
338313,b,1.6337022525799998
250631,b,1.68161144262
304853,b,0.0834140312717
212281,s,0.018636116672000002
245534,s,0.0015027048310099999
178584,s,0.018636116672000002
223063,s,0.0015027048310099999
116854,b,4.82521526956
100151,s,0.018636116672000002
294338,b,5.594535089909999
257070,s,0.00150187015894
121279,s,0.0015027048310099999
252508,b,1.8971046948099997
212952,b,0.300975113091
113324,s,0.0026533113373299996
228805,b,1.68161144262
186667,b,2.08858933162
308525,s,0.018636116672000002
290152,b,2.20873505293
150204,b,0.7440562472300001
274097,b,0.309795155685
141148,b,4.76397348533
150127,s,0.0015027048310099999
178289,b,2.53723862102
277858,b,0.07389912981499999
129074,s,0.0015027048310099999
238787,s,0.0026533113373299996
141288,b,4.0985683238599995
306163,b,1.68161144262
230038,b,2.1387502665400002
347688,s,0.0015027048310099999
302844,b,3.1430589977900003
120613,b,1.68161144262
236069,s,0.018636116672000002
229922,b,1.1417545936799998
226558,b,2.9271079967699998
326231,b,5.65766419967
217534,b,2.30304657369
344469,s,0.0015027048310099999
274027,s,0.00150187015894
117314,s,0.0026533113373299996
231581,s,0.018636116672000002
119850,b,4.49508541639
265245,s,0.018636116672000002
325765,b,4.15500219733
238224,b,5.1080529534400005
272746,b,0.358539992008
300171,s,0.0015027048310099999
250491,s,0.018636116672000002
322141,s,0.0015027048310099999
223241,s,0.018636116672000002
340079,s,0.0015027048310099999
230669,b,5.771995777359999
149042,b,1.68161144262
270448,s,0.0015027048310099999
128178,b,6.23967841515
226330,b,2.0037400952400004
341305,b,4.4911848695300005
326178,b,2.1982319156
264526,s,0.0015027048310099999
276760,b,1.96523156033
160749,s,0.0015027048310099999
336372,s,0.018636116672000002
204475,s,0.0015027048310099999
283743,s,0.0026533113373299996
212864,b,0.7440562472300001
206824,s,0.0015027048310099999
332468,s,0.0015027048310099999
115131,s,0.018636116672000002
145849,b,0.7440562472300001
201141,b,0.0713571365583
280674,b,6.007582248389999
106946,b,1.21833869577
197971,b,2.8202864277599997
348991,b,0.7440562472300001
193072,b,0.7440562472300001
158908,s,0.018636116672000002
204408,b,0.789461385504
258786,b,4.64770845868
217513,b,2.3156010255400004
271868,s,0.018636116672000002
259781,b,1.4548484726800002
256762,s,0.0015027048310099999
293575,s,0.018636116672000002
192164,b,5.46931932853
255465,s,0.0015027048310099999
251457,b,4.39163630547
309925,b,0.428897603818
235873,s,0.018636116672000002
272458,b,1.4548484726800002
247561,b,0.307169523947
213908,b,0.0834140312717
233163,b,2.2853884515700003
145445,b,0.0713571365583
230974,b,2.10025562667
197327,b,1.4548484726800002
297545,b,0.07389912981499999
144017,b,0.428897603818
333220,b,1.68161144262
146208,b,1.4548484726800002
104081,s,0.018636116672000002
143595,b,1.8457169438799998
291081,s,0.0015027048310099999
249013,s,0.018636116672000002
222966,b,0.0640607773058
247419,b,2.3694138760900003
207278,s,0.0026533113373299996
270320,s,0.00150187015894
234980,b,4.56798319357
168343,b,0.7440562472300001
282138,s,0.018636116672000002
202242,s,0.018636116672000002
198127,b,2.58763377185
146868,b,6.40679086281
286614,b,0.0713571365583
254371,b,4.79435276602
316972,b,0.0713571365583
305020,s,0.018636116672000002
295362,b,4.85532391655
346460,b,2.09001809704
305812,s,0.0015027048310099999
305227,s,0.0026533113373299996
305405,b,1.4548484726800002
206063,b,5.828298918380001
125868,b,0.0713571365583
208824,s,0.0015027048310099999
187380,b,1.3733909471099999
174163,b,0.980525517269
254238,b,0.0640607773058
345486,s,0.018636116672000002
347456,b,1.68161144262
279887,b,1.4548484726800002
349542,b,4.10042310984
249627,b,0.899300561941
337644,b,2.58126445693
159950,b,1.99535808622
313188,b,2.24486077715
302200,b,2.2979277305
158462,b,2.54260205885
233128,s,0.018636116672000002
227575,s,0.0015027048310099999
224093,s,0.0015027048310099999
152188,b,2.4743618775200003
128486,b,0.0713571365583
290959,b,2.2112820655700003
321770,b,0.0713571365583
316872,b,1.5977061966
185018,b,3.09239709253
179974,b,4.648432089130001
249617,b,1.09965545884
334204,s,0.0015027048310099999
129561,s,0.0015027048310099999
216438,s,0.0015027048310099999
134856,s,0.018636116672000002
229555,s,0.0015027048310099999
112509,b,0.7440562472300001
172738,s,0.0026533113373299996
343547,b,1.3733909471099999
124747,b,1.68161144262
262898,b,1.27847588087
133145,b,0.7440562472300001
288249,b,5.185815719130001
203969,b,0.0713571365583
265512,s,0.018636116672000002
332311,b,2.00308610838
138449,b,1.68161144262
161732,b,2.7544834970700003
291941,s,0.00150187015894
289620,b,5.9400431737
218300,b,1.4548484726800002
174756,s,0.0015027048310099999
289362,b,4.86523771864
116584,s,0.018636116672000002
132500,s,0.0015027048310099999
165748,s,0.0015027048310099999
293836,b,4.90699788449
269089,b,4.956834442230001
251494,b,5.05582429156
270153,b,2.3848729214099995
321470,b,4.93547272059
197237,s,0.0015027048310099999
148535,b,0.07389912981499999
229317,b,1.68161144262
113426,b,1.68161144262
246428,s,0.0015027048310099999
292755,b,0.309795155685
191024,s,0.0015027048310099999
288486,b,5.15218157267
247210,b,0.0713571365583
154357,b,0.7440562472300001
216940,b,2.03314018007
189141,b,0.7440562472300001
111421,s,0.0015027048310099999
225192,b,2.81760591177
282373,b,2.5260735029299997
340796,s,0.0015027048310099999
318817,b,1.4548484726800002
113630,b,5.479789822540001
111417,b,1.1897472362700001
140120,s,0.0015027048310099999
113564,b,2.1969705299099997
330859,b,2.58053414509
196771,b,0.7440562472300001
307959,b,4.7684326727499995
344983,s,0.018636116672000002
156613,s,0.018636116672000002
266979,b,4.66119045776
146831,b,0.0640607773058
345584,b,1.05166101082
198238,b,2.3217956086099996
199695,b,0.307169523947
298930,b,1.68161144262
240908,b,0.7440562472300001
214787,s,0.0015027048310099999
139843,b,4.21226362892
295695,s,0.018636116672000002
220144,b,5.141556420980001
105798,b,5.24363548073
176857,s,0.0015027048310099999
203799,b,0.0640607773058
125988,s,0.018636116672000002
276396,b,1.3733909471099999
201910,b,0.307169523947
349198,b,0.307169523947
193617,s,0.0026533113373299996
275414,b,5.1297077697
337998,b,0.0834140312717
168048,s,0.0015027048310099999
296077,s,0.018636116672000002
234110,b,1.0944296016600001
286490,b,0.0713571365583
311709,b,5.15664841032
123297,b,0.0713571365583
297036,b,0.7440562472300001
142603,s,0.0015027048310099999
300485,b,5.191138920369999
327929,b,1.9663063949000001
248638,b,2.81985307112
308479,s,0.0015027048310099999
260734,b,0.7440562472300001
270667,b,0.7440562472300001
222999,b,0.7440562472300001
120124,b,4.25990768633
172636,b,2.23865198977
174025,b,0.7440562472300001
282517,b,0.309795155685
182286,b,2.69638548496
195308,s,0.0015027048310099999
183619,b,2.0942874701400003
240072,b,2.3704249229900003
250989,s,0.0026533113373299996
117471,s,0.0015027048310099999
233622,b,2.63083334471
301206,b,0.964918653109
173507,b,4.97806033948
333446,b,1.68161144262
279445,b,2.09000488504
222810,b,0.07389912981499999
234965,b,0.0640607773058
340825,s,0.0026533113373299996
175509,s,0.00150187015894
225352,s,0.018636116672000002
249950,b,2.39387113499
182171,b,4.3214300653699995
313296,b,6.13260965837
167515,s,0.018636116672000002
167553,b,4.95083144826
125478,b,0.309795155685
237853,b,5.35081372686
120973,b,4.58192129339
116853,s,0.0015027048310099999
182218,s,0.018636116672000002
263454,b,2.9024796786100002
192988,s,0.0015027048310099999
218138,b,5.088010934830001
326465,b,4.8792155322
314573,b,2.77075792875
339336,b,1.68161144262
288650,s,0.00150187015894
122636,b,1.4548484726800002
247774,s,0.018636116672000002
235316,b,1.68161144262
251261,b,6.61272110406
294947,b,4.98879726792
296057,s,0.0015027048310099999
203485,b,1.68161144262
112327,b,0.7440562472300001
126663,b,1.5958505209399998
348806,s,0.0026533113373299996
200287,b,1.68161144262
297085,b,4.99694956925
145365,b,2.47951831569
117196,b,0.0713571365583
314238,s,0.0026533113373299996
268567,b,2.16083467072
115512,b,5.521474017389999
248291,s,0.018636116672000002
329254,s,0.018636116672000002
146024,b,2.0050615107799996
226724,b,5.89592206065
113483,b,2.7172206719800003
343282,b,1.68161144262
286228,b,0.0713571365583
261497,b,2.13964195967
124736,b,1.68161144262
180319,b,4.62560111171
128403,b,3.11371440176
138050,b,1.8730932782099998
187856,s,0.0015027048310099999
169054,s,0.0015027048310099999
348206,b,1.4548484726800002
336259,s,0.0026533113373299996
149804,s,0.0015027048310099999
185072,b,1.4548484726800002
143693,b,4.596609905209999
175273,b,2.7975189477499995
161095,s,0.018636116672000002
236415,s,0.0015027048310099999
330952,s,0.018636116672000002
333978,b,1.9684113942900001
300324,b,4.770956957869999
172420,b,2.4195120222
321109,s,0.018636116672000002
282080,b,4.988551950530001
316724,b,0.0640607773058
137091,b,1.68161144262
102791,b,2.7790301448
248648,s,0.0015027048310099999
287006,b,0.9912793121269999
301905,b,1.4548484726800002
196455,b,1.3733909471099999
211031,b,0.307169523947
266546,b,0.07389912981499999
180929,s,0.018636116672000002
138404,b,0.07389912981499999
213144,b,1.9600360268700001
210408,b,6.39535663954
328971,b,2.70553150944
227468,s,0.00150187015894
317721,b,2.3355236275599998
151040,b,0.7440562472300001
349254,b,0.309795155685
331066,b,2.35635687135
312963,b,0.307169523947
198436,b,1.68161144262
207500,s,0.018636116672000002
205630,b,0.7440562472300001
206736,s,0.0015027048310099999
333995,s,0.018636116672000002
316910,b,0.07389912981499999
155686,b,5.43814561794
120766,b,4.519429655990001
322816,b,2.1580805928
342560,s,0.018636116672000002
209609,s,0.0026533113373299996
109497,s,0.0015027048310099999
261199,b,4.924006285280001
282854,b,0.7440562472300001
193720,b,1.4548484726800002
155637,b,0.0713571365583
298429,b,1.68161144262
197920,b,4.84382329205
189270,b,5.5216434574
253624,b,2.4096082218
243348,b,1.48664339856
302943,b,5.84075172711
295347,b,0.07389912981499999
281499,b,1.68161144262
206724,s,0.018636116672000002
347957,b,4.75849855964
268093,s,0.00150187015894
235763,s,0.0015027048310099999
104403,b,3.92505065977
132351,b,0.358539992008
252156,b,4.355304203809999
203368,b,1.4548484726800002
130726,b,1.68161144262
109439,s,0.0015027048310099999
118190,s,0.018636116672000002
332291,s,0.018636116672000002
178169,b,1.68161144262
255332,b,4.59740464865
288495,b,2.31930408896
110227,s,0.0015027048310099999
160794,b,4.58020375241
319102,b,1.68161144262
290273,s,0.0015027048310099999
115110,s,0.0015027048310099999
299334,b,6.06265172176
193480,b,2.60887583523
278007,s,0.0015027048310099999
321191,b,2.5598101030900002
102616,s,0.018636116672000002
318888,b,2.32133653723
263066,s,0.0015027048310099999
323899,b,1.94303192722
155430,b,1.68161144262
271499,s,0.0015027048310099999
333857,s,0.0015027048310099999
248817,s,0.018636116672000002
152324,s,0.0015027048310099999
219759,b,2.4188424841400002
161177,b,4.22556324851
110171,b,2.43889464349
179270,b,0.7440562472300001
105216,s,0.0015027048310099999
240823,b,4.93086992213
313512,s,0.0015027048310099999
211899,s,0.0015027048310099999
286612,b,0.0713571365583
208168,b,1.98090329754
307541,s,0.00150187015894
339401,s,0.018636116672000002
333434,s,0.0015027048310099999
186363,b,2.97955010454
182669,b,0.7440562472300001
231212,b,5.391011624480001
196943,b,0.0640607773058
307450,b,1.15322382338
211460,b,2.55637297943
195882,b,5.25735313982
273097,s,0.0015027048310099999
181236,b,4.927675407830001
163157,b,0.07389912981499999
147278,b,4.7184549225
294592,b,0.0713571365583
184988,s,0.0015027048310099999
231365,b,2.90801474017
322181,s,0.00150187015894
310992,b,2.13334142696
297536,b,1.68161144262
211527,s,0.0015027048310099999
264667,s,0.0015027048310099999
113359,b,1.68161144262
265208,s,0.0015027048310099999
321265,b,0.0834140312717
152561,s,0.018636116672000002
144051,b,4.46541787205
167401,b,4.56446677546
177931,s,0.0015027048310099999
201031,s,0.018636116672000002
340515,b,4.957193243
147123,b,1.9014305729099998
233386,b,4.66252698943
164011,b,3.88402745482
213946,b,0.7440562472300001
344929,b,1.07674117933
294204,s,0.0015027048310099999
289481,b,0.7440562472300001
216646,b,1.3733909471099999
224521,b,2.82642958134
190676,b,2.0347488252
279584,s,0.0015027048310099999
318165,b,6.51537647594
111854,b,0.07389912981499999
231391,s,0.018636116672000002
248062,b,2.28831698133
298404,b,0.307169523947
336615,s,0.0015027048310099999
229780,b,2.36769318716
201346,b,0.0640607773058
166517,b,2.73779128604
174157,b,0.0640607773058
153917,b,1.9609165929900003
221588,s,0.0015027048310099999
128105,b,5.923703092030001
113666,b,2.17906803246
233334,s,0.018636116672000002
156041,b,5.2893986678
236661,b,0.935686647944
184033,b,4.99619770892
157340,s,0.0015027048310099999
166618,b,1.68161144262
208876,s,0.0015027048310099999
192425,b,2.8170849149299997
159771,b,0.7440562472300001
258572,b,2.05020405464
332120,b,6.18421722118
346730,b,0.0640607773058
278146,b,2.98148807249
231343,s,0.0015027048310099999
298246,s,0.0015027048310099999
125824,s,0.0015027048310099999
158035,b,0.7440562472300001
201543,b,4.58056828737
234558,s,0.0015027048310099999
124542,s,0.0015027048310099999
166927,b,5.213626018969999
264338,s,0.0026533113373299996
140608,s,0.0015027048310099999
134154,b,4.7982207277699995
181157,s,0.0015027048310099999
270180,b,2.2233327360299997
133294,b,4.45501079855
209297,s,0.018636116672000002
240887,b,2.1361397587799997
331573,s,0.0015027048310099999
307404,b,2.3288552589
227914,b,2.35626713408
309765,b,4.09097933146
313738,s,0.0015027048310099999
144954,b,0.0640607773058
292164,b,5.61539880418
273310,b,5.7841529630699995
227863,b,4.72100505361
167101,s,0.0015027048310099999
163375,s,0.0015027048310099999
152469,b,4.55413921773
180475,b,1.94349524242
225621,b,2.2837143962
103676,b,5.2895344993
337974,b,4.55772923621
336780,s,0.0015027048310099999
289910,s,0.0015027048310099999
108613,b,1.4548484726800002
166367,b,5.237586810480001
285627,s,0.0015027048310099999
298439,b,1.8380219802000002
234250,s,0.00150187015894
259291,b,1.00746360871
254381,s,0.0015027048310099999
154718,b,0.358539992008
107820,s,0.018636116672000002
253316,s,0.018636116672000002
106347,b,2.7047952472000003
197467,b,1.68161144262
290895,s,0.0015027048310099999
269255,s,0.0026533113373299996
220680,b,2.04091207282
309307,b,0.0713571365583
332726,s,0.018636116672000002
291150,s,0.0015027048310099999
151967,s,0.0015027048310099999
127576,s,0.0015027048310099999
335332,b,5.0233168914599995
321469,b,0.0713571365583
162826,b,1.35744305009
170358,b,2.65694891371
185740,s,0.018636116672000002
104070,b,4.70379805551
295704,b,2.7461267502599997
266269,b,1.68161144262
118246,b,5.32231902249
204641,s,0.0015027048310099999
121006,b,0.7440562472300001
329078,b,1.4548484726800002
296815,s,0.018636116672000002
203628,b,2.0412835601499997
260461,b,4.85608726811
277702,b,2.0067447683400004
200997,b,0.07389912981499999
223997,s,0.018636116672000002
143326,b,0.307169523947
116618,b,1.4548484726800002
310346,b,4.67050289308
145611,b,5.156692194840001
325080,b,4.57807283294
301158,b,5.42030445127
228281,b,3.8910996457800002
191211,s,0.0015027048310099999
319586,b,2.09506612561
168140,s,0.0015027048310099999
320993,b,2.21094681503
105526,s,0.018636116672000002
217062,b,0.07389912981499999
172619,b,0.7440562472300001
325288,b,4.3773212581
179857,b,1.68161144262
337817,b,2.1067832232900003
290786,s,0.018636116672000002
164643,b,1.0631501838500002
105857,s,0.0015027048310099999
147581,b,1.4548484726800002
299960,b,4.7742470312
146156,b,2.0694608572499997
216919,b,3.20196130085
158797,b,5.0378421188199995
134901,b,5.13640481194
345608,s,0.0026533113373299996
139501,b,4.57655595029
272782,b,0.07389912981499999
143112,s,0.018636116672000002
288135,b,2.23572752288
244219,s,0.018636116672000002
349385,b,0.7440562472300001
162825,s,0.018636116672000002
239586,b,4.759815820969999
229182,b,0.7440562472300001
100423,b,0.358539992008
193942,s,0.018636116672000002
277944,s,0.0026533113373299996
200454,b,4.49275337895
140444,s,0.018636116672000002
178389,b,2.4139462747200002
118813,b,2.69797423649
165080,b,5.4202621549000005
184592,s,0.0015027048310099999
288289,b,0.7440562472300001
348484,b,5.772650243029999
110994,s,0.0026533113373299996
265987,s,0.0026533113373299996
328693,b,0.0713571365583
288534,s,0.018636116672000002
170952,b,1.68161144262
146217,b,2.2054418797
238698,s,0.0015027048310099999
144839,s,0.0026533113373299996
189584,s,0.0015027048310099999
108215,s,0.0015027048310099999
264991,b,5.53995842071
325767,b,0.7440562472300001
234310,b,1.68161144262
122929,s,0.018636116672000002
109700,b,6.3568398231400005
295591,b,1.68161144262
136226,b,3.8014583002599998
320998,b,0.0713571365583
190079,b,2.31705018072
184759,s,0.0015027048310099999
272288,b,1.84138665238
320161,b,0.7440562472300001
112792,b,2.10402472631
312774,s,0.0015027048310099999
195410,b,0.309795155685
252407,s,0.0026533113373299996
186930,b,1.93210199762
292149,b,0.7440562472300001
285470,b,0.309795155685
320163,b,3.01771051434
170792,s,0.018636116672000002
145180,b,3.00013262629
274146,b,0.7440562472300001
341526,b,1.68161144262
248309,s,0.018636116672000002
236409,b,4.85819959313
299457,b,2.14272662102
144668,b,1.4548484726800002
213600,b,5.237593219680001
345805,b,1.06499248563
166680,s,0.00150187015894
306660,b,2.0957936732299998
214199,b,4.68183189964
249136,s,0.00150187015894
348467,b,2.10546215216
112989,s,0.0015027048310099999
289377,b,5.478822682280001
231008,b,0.789461385504
149488,b,1.25669065112
331845,b,0.7440562472300001
241286,s,0.0015027048310099999
249372,b,0.309795155685
282995,s,0.0015027048310099999
209493,s,0.0026533113373299996
257322,b,1.4548484726800002
199993,b,4.70489177594
233145,b,0.7440562472300001
224634,s,0.0015027048310099999
336502,b,4.6213720258399995
172642,b,1.68161144262
137410,s,0.0015027048310099999
267635,s,0.0015027048310099999
237267,b,5.107648586040001
274580,b,5.8179434707
204019,b,5.72744427201
117392,s,0.0015027048310099999
349414,b,0.358539992008
308170,b,1.68161144262
210204,b,1.9914544817099997
213027,b,2.34846657402
288519,b,3.2301465395599998
139281,b,5.28760995828
262633,s,0.0015027048310099999
104417,b,0.307169523947
139297,b,2.4627452778
124145,b,1.2728381637000001
285444,b,2.1824160844
246466,b,1.68161144262
218791,b,3.1278901101599996
236652,b,4.5415007130300005
288539,s,0.0015027048310099999
106451,s,0.0026533113373299996
101688,b,1.68161144262
281699,s,0.018636116672000002
164052,s,0.00150187015894
325921,b,0.07389912981499999
193198,b,5.175946195930001
154974,s,0.018636116672000002
308860,s,0.0015027048310099999
291235,b,4.88560964043
255748,b,1.03240830461
302525,s,0.018636116672000002
242673,s,0.0026533113373299996
339900,b,5.030943420530001
238950,b,2.0188926654099997
135020,b,0.7440562472300001
139717,b,2.71032232051
167018,b,4.52543543357
196887,b,2.93502195463
290283,s,0.0015027048310099999
317845,s,0.018636116672000002
245499,b,5.31153120757
178628,b,4.69918236182
142403,s,0.018636116672000002
148643,b,5.989245151919999
310868,b,2.6428119882
280124,b,1.5323187993
155065,b,0.307169523947
323495,b,0.0713571365583
318360,b,3.10197049299
133862,b,5.550254299369999
250500,b,4.6958748222199995
284180,s,0.0015027048310099999
184098,s,0.0015027048310099999
314110,b,1.5382552634200002
301488,b,6.279321503209999
226322,b,5.40806025309
261230,b,0.7941632070870001
335571,b,4.573362476530001
284540,b,4.99353157313
254857,b,4.55906761352
264283,s,0.018636116672000002
181143,b,0.7440562472300001
293992,b,1.3733909471099999
230354,b,5.52675780251
317801,s,0.0015027048310099999
277932,b,0.07389912981499999
144426,s,0.0015027048310099999
192331,b,1.68161144262
293152,s,0.0015027048310099999
298492,b,5.825112013049999
109477,s,0.0015027048310099999
166970,b,1.68161144262
345223,b,4.61374296481
189742,b,1.4548484726800002
297959,b,1.0666917144399999
134065,b,4.767264465
167118,b,5.12748143131
117756,s,0.0015027048310099999
161906,b,2.13894313444
106684,s,0.018636116672000002
320152,s,0.0015027048310099999
304061,b,1.4548484726800002
326757,b,0.9763396374339999
108345,b,1.4548484726800002
108284,s,0.00150187015894
243383,b,5.32550007514
122059,b,4.9087731751699994
143767,s,0.018636116672000002
227988,b,1.76466291227
289247,s,0.0015027048310099999
120233,s,0.018636116672000002
331697,b,5.18833068841
221408,b,4.47314867131
105002,b,5.00502567061
344654,s,0.0015027048310099999
330046,b,2.63838708527
128114,b,1.9386143760799999
204073,s,0.0015027048310099999
118389,s,0.0015027048310099999
244198,s,0.018636116672000002
336769,b,2.1676962722799997
170769,s,0.018636116672000002
122527,b,0.0640607773058
201030,b,2.25581045561
102172,s,0.0015027048310099999
338677,b,0.0713571365583
276183,s,0.0015027048310099999
207672,s,0.0015027048310099999
275065,b,1.68161144262
154744,b,4.83464131673
348668,b,6.32617832891
282528,b,0.309795155685
300782,s,0.00150187015894
198950,b,1.4548484726800002
317632,s,0.0015027048310099999
224414,b,0.7440562472300001
331309,b,5.29484625741
328072,b,2.6036162570599997
180005,b,0.358539992008
223466,s,0.0015027048310099999
219519,s,0.0015027048310099999
284753,s,0.018636116672000002
321863,b,0.07389912981499999
147186,b,1.68161144262
262548,b,2.3461910604700003
247901,s,0.018636116672000002
321494,b,2.56282143428
177409,b,3.06977310625
126638,s,0.0015027048310099999
272939,s,0.0015027048310099999
272973,b,1.34734748368
152512,s,0.0026533113373299996
283125,s,0.0015027048310099999
280972,b,4.55527019206
121129,s,0.018636116672000002
121540,b,2.58816296157
198849,b,4.047164078430001
315700,s,0.018636116672000002
148757,b,0.0834140312717
248528,b,4.47890098824
126492,s,0.0015027048310099999
106935,s,0.0015027048310099999
252406,b,1.69372792176
208136,s,0.0015027048310099999
198151,s,0.0026533113373299996
329290,b,1.3733909471099999
238244,b,1.68161144262
252299,b,0.7440562472300001
107095,b,4.3310991101
176887,b,1.4548484726800002
207490,b,5.19550923227
112070,s,0.0015027048310099999
158375,s,0.0015027048310099999
158117,s,0.0015027048310099999
162434,b,2.41010902695
297425,b,0.7440562472300001
178821,s,0.0026533113373299996
139326,b,4.39137090739
251547,b,1.87745433724
165571,b,1.97270252435
228147,b,1.7563570098400003
326314,s,0.018636116672000002
196471,b,0.7440562472300001
117310,b,2.11687156088
212215,b,2.0185462040099997
145829,b,1.7157104483899999
142087,b,2.7079307089499998
157261,b,1.68161144262
314106,b,0.789461385504
223889,s,0.0015027048310099999
265332,b,2.7404147421900005
178564,b,0.7440562472300001
334446,b,5.6952275745800005
249750,s,0.0015027048310099999
200380,b,2.1358792722
235609,b,1.94239453885
262991,s,0.0015027048310099999
102540,b,2.0095394101700004
293613,b,5.023878279030001
324150,b,0.7440562472300001
218615,b,2.09058072998
188569,b,2.76009257198
220869,s,0.018636116672000002
246408,s,0.018636116672000002
259786,b,1.68161144262
183239,b,4.052839727209999
145062,s,0.018636116672000002
292838,b,1.4548484726800002
179829,b,0.7440562472300001
233392,b,0.7440562472300001
216266,s,0.0015027048310099999
334884,s,0.018636116672000002
190424,b,4.85643454988
285405,b,1.68161144262
279840,b,2.6355261445400004
285524,s,0.0015027048310099999
219251,b,1.0442025564200001
301583,b,0.789461385504
269011,b,0.309795155685
142143,b,2.07465463968
167400,b,4.45651407249
313812,b,3.28290028139
132990,b,4.62810810236
107591,b,4.9809862373
154542,s,0.0015027048310099999
262413,b,1.9768581557599998
121976,s,0.0026533113373299996
186685,b,2.9756906945
110384,b,2.20284280202
235608,b,4.399052287719999
235910,b,0.07389912981499999
189699,b,5.047258965069999
261743,b,0.309795155685
290570,b,1.68161144262
241337,s,0.018636116672000002
226522,s,0.0026533113373299996
324140,b,0.9377646227249999
172776,s,0.00150187015894
198785,b,0.995046927436
309349,b,4.93352580119
235154,b,4.83054704169
115054,s,0.018636116672000002
235337,b,7.21315366124
168162,b,0.7440562472300001
220254,b,4.24733035571
228903,s,0.0015027048310099999
124803,s,0.0015027048310099999
172675,b,2.00553930535
101020,b,5.650384172560001
284424,b,5.338595056540001
171967,s,0.0015027048310099999
231544,s,0.018636116672000002
179955,b,2.2309350256
187668,b,4.51760369171
176032,b,2.39055823481
216086,b,0.0713571365583
237220,b,7.332424853560001
235346,b,0.0713571365583
108709,b,5.27780946932
150225,b,2.3015645702
108186,b,0.309795155685
206540,s,0.018636116672000002
169174,s,0.018636116672000002
243752,s,0.0015027048310099999
234387,s,0.018636116672000002
336583,b,0.7440562472300001
125480,s,0.018636116672000002
154723,b,4.83648224963
200564,b,2.24160355228
250824,b,2.03841774937
129082,b,0.309795155685
163951,b,1.68161144262
222109,b,0.0713571365583
214713,b,2.0156443173400005
339915,s,0.0015027048310099999
173975,b,1.68161144262
212247,s,0.0015027048310099999
214860,s,0.018636116672000002
258971,s,0.018636116672000002
156752,b,5.2819134163
111846,b,4.05407520049
206370,b,0.0640607773058
321357,b,0.07389912981499999
146717,b,4.4999641916
273485,b,1.9177141497299999
176661,b,1.68161144262
114243,b,4.41719931148
286345,b,7.4214808760699995
313831,s,0.018636116672000002
244389,b,2.85291312865
106409,b,0.07389912981499999
300507,b,0.309795155685
153369,b,2.4258657460900004
349229,b,1.68161144262
203179,s,0.0015027048310099999
232962,s,0.0015027048310099999
132111,s,0.018636116672000002
293695,s,0.018636116672000002
179418,b,1.68161144262
118513,b,1.8947184229299998
